"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"droga";0,316118438212766;0,417688560887195;-0,776635378758354;0,155966824858884;0,332870098354566;0,439822596651316;-0,817790624218289;0,164231775357194;0,162014659205064;0,225061489258249;0,593607101305179;0,0193167502315131;9,36888475125546e-05;0,000163566139829852;0,000565486943901683;2,28061881697522e-05;0,000937536622524317;0,589908270395272;0,000326255026350161
"deputado_federal";0,320637726932146;0,498490754835153;0,862866657404293;0,175620848605481;0,302074262738372;0,469630410274801;0,812910607465992;0,165453201254806;0,133935967940154;0,257586776192338;0,588796803927722;0,0196804519397878;0,000132531825999572;0,000320335563016211;0,000959794627101915;3,97596984781438e-05;0,00128911285597094;0,65807868424571;0,000558272952214252
"defesa";0,320515212035811;0,0863085739794366;0,0783504927941119;-0,472013698085681;0,5503959240931;0,148211022593405;0,134545226763673;-0,810552528512885;0,463774313129095;0,0267583080430363;0,0168229809498115;0,492644397878052;0,000108352280595013;7,85685333192019e-06;6,47476825146158e-06;0,000234990317663739;0,00105472870033986;0,353514404201519;0,000131812012867877
"coisa";0,301178660152741;-0,679698547319392;0,0109781084622839;1,77779722325349;0,156292944093329;-0,352721162258413;0,00569695373263191;0,92256590119074;0,0452093832825011;0,183212137359975;3,64624052710007e-05;0,771542016952253;9,56729483162549e-05;0,000487274233804385;1,27114706279975e-07;0,00333353647053445;0,00105472870033986;1,06395122434439;0,00119394467011078
"ato";0,321285782245731;1,64738052702472;0,178520540356626;0,817396770545411;0,17131662338236;0,878419416330952;0,0951910662355427;0,435853879728743;0,0395617342890326;0,82760200135847;0,00741444730743912;0,125421817045062;8,46796996499188e-05;0,00222630237967206;2,61440388262688e-05;0,000548102937242057;0,000820344544708778;1,21329290930625;0,00120761253795966
"assassinato";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480347;0,0250706266087722;0,0430479025373363;0,000135237077468162;0,0056080637939915;0,000203758316013198;0,000433608007846939;0,00128911285597094;1,46942175572114;0,0027834528604304
"amigo";0,319118301378772;-0,2422274260916;1,45106983097562;-0,0130739561734753;0,211979776737618;-0,160903700855688;0,9638978945172;-0,00868459846632618;0,0713755102219961;0,0327215449133642;0,895844266932815;5,86779318267122e-05;0,000119344298927544;6,87614273420384e-05;0,00246760067311333;2,00314461532818e-07;0,0011719207781554;0,897199270574243;0,000943357003537975
"agradecer";0,315659091630644;-0,338384965685115;1,96267341674143;0,628896134576893;0,149439724848763;-0,160198636775247;0,929171321664376;0,297732800357898;0,0365949066790877;0,0334616634299659;0,858796389947963;0,0711470399429874;0,000128448058528058;0,000147609074770759;0,00496577479768173;0,00050985747438689;0,00128911285597094;1,23942369182877;0,00198029789833952
"urbano";0,297409710737905;-1,54273018876972;-1,82925449697581;0,880272466606512;0,115858588854257;-0,600984218740712;-0,712602302557936;0,342917941499777;0,0201350837301716;0,4310865527897;0,462382622642286;0,0863957408378457;8,29274918937813e-05;0,00223135257034239;0,00313715880905306;0,000726478017546478;0,000937536622524317;1,57430994065936;0,00232363931959111
"tomar";0,325679540534564;0,306030377525892;0,290290763780949;-0,984183971587493;0,290993164136971;0,273436727809557;0,259373455678869;-0,879363829594757;0,150201598727439;0,105527110571832;0,0724386133900744;0,671832677310652;0,000136732543577974;0,000120731338527486;0,000108631900023648;0,00124865803225443;0,00128911285597094;0,631197125105984;0,000513595208972536
"supremo";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480346;0,0250706266087722;0,0430479025373363;0,000110648517928496;0,00458841583144759;0,000166711349465344;0,000354770188238405;0,00105472870033986;1,46942175572114;0,00227737052217032
"soltar";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480346;0,0250706266087722;0,0430479025373363;0,000110648517928496;0,00458841583144759;0,000166711349465344;0,000354770188238405;0,00105472870033986;1,46942175572114;0,00227737052217032
"solicitar";-1,64949059562367;1,40397416410706;-0,257204019259221;0,361656880756914;-0,746008405962835;0,634969687585577;-0,116324616171732;0,163565087206178;0,619289933159419;0,356988259721988;0,00914028894794927;0,014581518170642;0,000956575375032559;0,000693007190957501;2,32581416347466e-05;4,59846593456536e-05;0,000351576233446619;1,57439842527693;0,00087146269829409
"prerrogativa";0,324595489106883;1,78003463791706;-0,332127427918865;0,230565590018976;0,175077488443696;0,960099583043451;-0,179140000014456;0,1243604602551;0,0387431186703837;0,927060105173238;0,0246223324823746;0,00957444367400635;0,000111128569546095;0,00334193247505693;0,000116345676243291;5,60698958991195e-05;0,00105472870033986;1,23867395175487;0,00161828412384908
"possibilidade";0,327051965068162;0,71005187175311;-0,103082924764999;-0,992338850875958;0,258033750686173;0,560208673909075;-0,0813291970383656;-0,782924253611393;0,107295973246673;0,402412460317188;0,00647043461119312;0,483821131824944;0,000125352147960795;0,00059085158863248;1,24529349327393e-05;0,0011540330422569;0,0011719207781554;0,749957865396868;0,000659131372167615
"político";-0,223869402480036;-0,448974485469977;-0,352669580087838;-0,076899721123271;-0,362219299870881;-0,726437923116029;-0,570617185600279;-0,12442327016092;0,173473090635746;0,555171710006831;0,261329674650688;0,0100255247067364;6,4607125633945e-05;0,000259856905500215;0,000160334484930582;7,62325538464847e-06;0,00128911285597094;0,403729510478352;0,000210122195469587
"passo";0,310897350690871;-0,419820048771911;0,609691400900822;0,757081067044745;0,281727207065707;-0,380430163035713;0,552486713592348;0,68604744963851;0,130041353096052;0,188675346268919;0,303583153074891;0,377700147560139;0,000101947083557884;0,000185894745125706;0,000392067554083167;0,00060454068659305;0,00105472870033986;0,647572047985343;0,000442300013592802
"papel";0,325858130704797;0,128059015310662;0,359076711612469;-1,14059905463085;0,261525997066873;0,102777124480785;0,288186441212413;-0,915417713747644;0,12721041987053;0,0156324571682141;0,0937670237834397;0,763390099177814;0,000124438674963582;1,9218459395683e-05;0,000151102876857405;0,00152462932547145;0,0011719207781554;0,686244745163728;0,00055189482042052
"operação";0,296620129178923;-1,19880715678845;-1,90287594441812;1,27334889403703;0,114021630167394;-0,460824916541336;-0,731470982058661;0,489478974578866;0,0208310357264661;0,270738268614252;0,520404048749923;0,188026646909361;8,24877543973943e-05;0,00134737006836255;0,00339476091395305;0,00152013819847211;0,000937536622524317;1,54367901708703;0,00223409812051545
"necessário";0,320555230319536;0,699968129183771;-0,0617231430418194;0,00512925948774407;0,415030965306064;0,906266442912303;-0,0799145146152661;0,00664098200607013;0,207615914894327;0,787685422360176;0,00467262644989515;2,60362956033184e-05;0,000132463636767529;0,000631607781624671;4,91119304542012e-06;3,39156605905002e-08;0,00128911285597094;0,528426221236942;0,000359964488948586
"microfone";-5,05972290932983;-0,0525868526589266;0,351846343873671;0,135667771502428;-0,997180669786856;-0,0103639258307441;0,0693426061334405;0,0267376853791387;0,996637884047044;8,56603117583507e-05;0,00292549997980709;0,000350955661386879;0,0330023151425253;3,5648831358594e-06;0,000159586821360596;2,37270815034319e-05;0,00128911285597094;3,80688581945943;0,018682312910631
"liberar";0,32626238350918;1,05397490373438;-0,176704372207313;-0,599262423445443;0,257318632611041;0,83125543961967;-0,139364296134062;-0,472629990983381;0,0898142595406537;0,74578422609958;0,0159924855102522;0,148409028849514;9,9798094825352e-05;0,00104147483670634;2,92740514774926e-05;0,000336683888108479;0,000937536622524317;0,817722920049253;0,000626903339012189
"juiz";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480347;0,0250706266087722;0,0430479025373363;9,83542381586633e-05;0,00407859185017564;0,000148187866191417;0,000315351278434137;0,000937536622524317;1,46942175572114;0,00202432935304029
"inafiançável";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480346;0,0250706266087722;0,0430479025373363;0,000122942797698329;0,00509823981271955;0,000185234832739271;0,000394189098042672;0,0011719207781554;1,46942175572114;0,00253041169130036
"importância";0,322852194854759;-0,300535236579926;0,15244834042673;-1,1383658021283;0,262414501332765;-0,244275261239976;0,123910123175978;-0,925264560874852;0,126355407571103;0,0871201295814348;0,0171018006170421;0,769422662230419;0,000134368796079677;0,000116434514553811;2,99596228158334e-05;0,00167053131302089;0,00128911285597094;0,682210877700785;0,00059996818213829
"grave";0,297829426590954;-1,2660258645228;-1,82156532657082;1,06175480694372;0,120224064417102;-0,511053514195396;-0,735306748121919;0,428595924070608;0,0225683481353912;0,324482356496545;0,512464934599791;0,140484360768276;0,000114347362097558;0,00206621778812233;0,00427740567545011;0,00145324692027997;0,00128911285597094;1,48911943633165;0,00285857771619213
"garantir";0,321484719962639;0,0111136909642956;0,0896557300151265;-0,681276784336915;0,423721276398204;0,0146479973338509;0,118167483552055;-0,897932158869788;0,307905404130127;0,000292788922272405;0,0145365997343547;0,677265207213243;0,000121120854528837;1,44748771651079e-07;9,42007491450281e-06;0,00054393303278618;0,0011719207781554;0,435174554424745;0,00022193471559683
"feira";0,330210291304093;-0,665640256171973;0,191402865004257;-2,56464456059802;0,123352393067999;-0,248654632164673;0,0714998958545592;-0,9580411399936;0,0294269274855837;0,0951446203392503;0,00600165006050574;0,869426802114661;0,000127784878100473;0,00051925108477287;4,29333841929427e-05;0,00770819374452712;0,0011719207781554;1,44587236756773;0,00244995535368089
"emprego";0,291942947310207;-1,68891184420268;-2,16603072397249;1,45442530447393;0,0935220119518602;-0,541031852745287;-0,693873762397167;0,46591562482093;0,013661065708982;0,363784286264464;0,456486480327263;0,166068167699293;7,99068880667249e-05;0,00267425122933373;0,00439863035011628;0,00198322087546616;0,000937536622524317;1,87614979868231;0,00330007084691967
"desenvolvimento";0,313810001020999;-1,10418522247085;-0,818925815985776;-0,842186046995752;0,191062963860673;-0,672282274529291;-0,498602316928045;-0,512764289658011;0,0540162166875793;0,53212765776765;0,2233005624352;0,190555563109575;9,2325528410453e-05;0,00114306809377522;0,000628749084343578;0,000664973479671235;0,000937536622524317;1,01418343313756;0,000964320202555427
"cumprir";0,32331021957319;0,317968121821727;-0,31360674840849;-0,847477722526432;0,319780002410393;0,314496234906556;-0,310182483233507;-0,838224131949865;0,175250548720455;0,13487425334978;0,10009247103192;0,589782726897844;0,000122500290730651;0,000118485557828239;0,000115257462378233;0,000841695171895686;0,0011719207781554;0,580098246101751;0,0003943677195949
"criação";0,330210291304092;-0,665640256171973;0,191402865004257;-2,56464456059802;0,123352393067999;-0,248654632164673;0,0714998958545591;-0,9580411399936;0,0294269274855837;0,0951446203392503;0,00600165006050573;0,869426802114661;0,000115006390290426;0,000467325976295583;3,86400457736483e-05;0,0069373743700744;0,00105472870033986;1,44587236756773;0,0022049598183128
"conseguir";0,318302125773536;-0,156723326362971;-0,1460226955289;-0,434926336457072;0,54882777556773;-0,270227898661793;-0,251777492766569;-0,74991536168183;0,447403789457935;0,086303663306925;0,0571572588619059;0,409135288373233;0,000130608071720552;3,16634491139127e-05;2,74872733745206e-05;0,000243849771426658;0,00128911285597094;0,357438659787886;0,000164700146562822
"concluir";0,321585201640464;0,563870216320152;-0,439859151761677;-0,418186013008537;0,361875233204759;0,634515098913673;-0,494967219601611;-0,470578746187526;0,184836371640164;0,452162981387119;0,209909782511472;0,153090864461247;9,69572641876368e-05;0,000298089413667348;0,000181390904383923;0,000163955974663988;0,000937536622524317;0,561841935349401;0,000295948773296295
"certeza";0,322277953720953;-0,0504093951390015;0,098905469559593;-0,852492036724288;0,351022585522187;-0,0549055124993846;0,10772705128057;-0,928527550249799;0,222034713983065;0,00432239076084581;0,0126943478101162;0,760948547445971;0,00013389123098561;3,27577385457399e-06;1,26104782604992e-05;0,000936853322332306;0,00128911285597094;0,513726502292922;0,000340216115169263
"cautelar";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480347;0,0250706266087722;0,0430479025373363;0,000135237077468162;0,0056080637939915;0,000203758316013198;0,000433608007846939;0,00128911285597094;1,46942175572114;0,0027834528604304
"br";0,321463469819776;-0,899530904864706;-0,347439098190427;-1,64600002001014;0,166168728230828;-0,464979447118811;-0,179595874816932;-0,85083922644879;0,0481213802159555;0,299811554140734;0,0341226135613921;0,617944452081921;6,05524214394527e-05;0,000474133275991279;7,07335796035259e-05;0,00158755189609363;0,000585960389077698;1,10071378013331;0,00070993251246652
"aprovação";0,323970856755573;0,827666546775436;0,246824565782601;-0,283569238535808;0,335703447797486;0,857640456187031;0,255763307120096;-0,29383868666187;0,144490636855737;0,750377821271515;0,050911356688599;0,0542201851841486;0,000110701282578514;0,0007225228189219;6,42565682015615e-05;8,48123306450252e-05;0,00105472870033986;0,640173812976389;0,000432251564207964
"aparte";-5,59625906453548;0,0404344929647929;0,023525371290848;-0,0749630754214572;-0,999875369346993;0,00722437133829981;0,00420324345910428;-0,0133935423396339;0,999859869144272;4,15325778750591e-05;1,07257230638618e-05;8,78725547847977e-05;0,0403725853382575;2,10763277095028e-06;7,13450608003612e-07;7,24412158010944e-06;0,00128911285597094;4,20378073035262;0,0227809090258671
"agricultura";0,325836880561934;-0,782585580518339;-0,0780181165930849;-2,10532229030408;0,143482310823328;-0,344611657575832;-0,034355287331361;-0,927078932009575;0,0383542144833354;0,176042556172749;0,00133479210220967;0,784268437241706;0,000124422445487322;0,000717731385017258;7,13327846798569e-06;0,00519440049929826;0,0011719207781554;1,24969924125214;0,0018302451583103
"achar";0,306720480673355;-1,0898269364992;1,71875282462816;1,23797246079343;0,127706148178265;-0,453760374708886;0,715619975627028;0,515442249476209;0,0262565131292504;0,263759398386753;0,500481973105456;0,209502115378544;0,000110251322236603;0,00139191697119327;0,00346198438083592;0,00179605744015346;0,0011719207781554;1,42179199145731;0,00236902902492927
"zona";0,286476183882509;-1,83509349963564;-2,50280695096916;2,02857814234135;0,0770364282714991;-0,493475746710427;-0,673030845156819;0,54550578144989;0,00956552113983538;0,312312489890313;0,443196564814646;0,234925424155208;4,8088951090991e-05;0,00197326154482888;0,0036704808589122;0,00241130275377071;0,000585960389077698;2,20011822219842;0,00283635309483743
"tema";0,322748050457011;-0,539163160205738;0,207450045922829;-1,31019906822574;0,219881316547826;-0,367320283832093;0,1413312618026;-0,892610491847362;0,0866329068537286;0,192370033621727;0,0217266512230534;0,699270408301492;0,000122074656127741;0,000340673752868907;5,04342219071649e-05;0,00201174451937137;0,0011719207781554;0,823633490039632;0,000794998389681079
"silvestre";0,330210291304093;-0,665640256171973;0,191402865004257;-2,56464456059802;0,123352393067999;-0,248654632164673;0,071499895854559;-0,9580411399936;0,0294269274855837;0,0951446203392503;0,00600165006050571;0,869426802114661;8,94494146703312e-05;0,000363475759341009;3,00533689350597e-05;0,00539573562116898;0,000820344544708778;1,44587236756773;0,00171496874757663
"sentido";0,324594800210425;0,678335866480695;0,241282395704766;-0,511676770742029;0,344936788690735;0,720846406923073;0,256403290157622;-0,543742974419132;0,165907714599976;0,576520021623535;0,055647393528548;0,201924870247939;0,000123475664272408;0,000539247096864075;6,82259398535467e-05;0,000306824232646186;0,0011719207781554;0,598577076904473;0,000419892789166183
"semana";0,316458393830432;-0,741337803626055;-0,675757237741621;-0,872216607771793;0,231594633080206;-0,542535322072255;-0,494541312782882;-0,638316724035477;0,0843506767797019;0,368323132364943;0,233478467913957;0,313847722941402;0,000117363078666045;0,000644066259328611;0,000535155097105573;0,000891552573389118;0,0011719207781554;0,818434912132206;0,000784994381104948
"responsabilidade";0,310371479894456;-0,476118074784332;0,912227867780931;0,905570584414399;0,220837204125002;-0,338770123158563;0,649073335971973;0,644336509488325;0,0813938784044955;0,152404866765795;0,426820126705087;0,339381128124625;5,64458312034892e-05;0,000132830435448458;0,000487612611482564;0,000480521553589966;0,000585960389077698;0,817142405208191;0,000391258473215415
"reconhecer";0,313127341977862;-0,571370929560277;2,42173038152063;0,989170575788637;0,116150478514055;-0,211942548543521;0,898309106029886;0,366919844763977;0,0222982341116083;0,0590753274641308;0,80963664925914;0,108989789165124;0,000103414811982549;0,000344331730026857;0,0061857497207337;0,00103200818610737;0,00105472870033986;1,57506169280234;0,00261659135417794
"presidência";0,314766140779477;0,551471845391035;1,61874367758383;1,41097154979369;0,140565839158536;0,246272049870847;0,722886085710085;0,63010080891935;0,0340849613108225;0,0832481987963708;0,547208767932842;0,335458071959968;0,000116111242682768;0,00035640594897339;0,00307082045437433;0,00233310759911778;0,0011719207781554;1,28061451443609;0,00192191906080438
"potássio";0,286476183882509;-1,83509349963564;-2,50280695096917;2,02857814234135;0,0770364282714991;-0,493475746710427;-0,673030845156819;0,54550578144989;0,00956552113983539;0,312312489890313;0,443196564814646;0,234925424155208;7,69423217455857e-05;0,00315721847172621;0,00587276937425953;0,00385808440603314;0,000937536622524317;2,20011822219842;0,00453816495173989
"popular";0,299617666251847;-0,573612930767536;-1,25744917797158;1,61533456713277;0,139556655814728;-0,267178846132238;-0,585697780541374;0,752394520093125;0,0346682054276393;0,101105728374947;0,370670053366451;0,493556012830965;0,000105204202426114;0,000385599196465161;0,00185301586216034;0,0030578996411274;0,0011719207781554;1,20868616028816;0,00171208512137835
"permitir";-1,15605766684594;0,159079488484241;0,432647247278483;-0,555243734275435;-0,848288826845547;0,116728911136117;0,317466711529304;-0,407425225808064;0,8243535964339;0,0124200767944223;0,0700862011430712;0,0931401256286067;0,0012529889408867;2,3725567707871e-05;0,000175491518178975;0,000289038419737143;0,000937536622524317;0,95638893494044;0,000857545805579758
"perder";0,326489795951983;-0,147079410274355;0,41797386956632;-1,45506019657526;0,209869941051387;-0,0945436811406237;0,268676548101995;-0,935322945671421;0,0841420291647772;0,0135868532587168;0,0837109191526146;0,81856019842389;0,000124921583101802;2,53514038751342e-05;0,000204737086183339;0,00248119087736745;0,0011719207781554;0,845424705626685;0,00083762209408645
"obra";0,286476183882509;-1,83509349963564;-2,50280695096916;2,02857814234135;0,0770364282714991;-0,493475746710427;-0,673030845156819;0,54550578144989;0,00956552113983538;0,312312489890313;0,443196564814646;0,234925424155208;6,73245315273874e-05;0,00276256616276043;0,00513867320247709;0,003375823855279;0,000820344544708778;2,20011822219842;0,0039708943327724
"mínimo";0,315007695267129;0,179394926774195;-0,830787759361797;0,0953953914321394;0,345615790677904;0,196826047084628;-0,911512234943533;0,104664597507334;0,180986735399805;0,0467052932500248;0,764178278180631;0,00812969316954503;8,14026645426645e-05;2,6400770920688e-05;0,000566208614524525;7,46536563288851e-06;0,000820344544708778;0,556172617556471;0,000253755521345051
"manifestação";-0,868001069399693;-0,407866907121678;1,82075681065655;0,651063279051354;-0,402144648148772;-0,18896462186321;0,843556111621327;0,301637431688612;0,242586169287808;0,0426190558288763;0,647947014047423;0,066847760835897;0,000882955416007278;0,000194955366137353;0,00388509945336014;0,00049675775615739;0,0011719207781554;1,32372891363254;0,00205350783638438
"jaboatão";0,32670005579304;-0,710948835132566;0,683353322818207;-1,87798444612097;0,152225796342491;-0,331266403747969;0,318408282780296;-0,875046308564687;0,0423576901933797;0,159606992855472;0,112495348083175;0,685539968867974;8,75577739583062e-05;0,00041464171138339;0,00038307773897185;0,00289321212458761;0,000820344544708778;1,19232565029145;0,00116623499289822
"investimento";0,297409710737905;-1,54273018876972;-1,82925449697581;0,880272466606512;0,115858588854257;-0,600984218740712;-0,712602302557936;0,342917941499777;0,0201350837301716;0,4310865527897;0,462382622642286;0,0863957408378457;8,29274918937813e-05;0,00223135257034239;0,00313715880905306;0,000726478017546478;0,000937536622524317;1,57430994065936;0,00232363931959111
"inteiro";0,322769300599874;0,371481435623264;0,644544874128382;-0,345475832552511;0,366176156037803;0,421439225735288;0,731224946001859;-0,391936321493171;0,198579760808283;0,20929851179244;0,480692060777007;0,111429666622268;0,000122090731758739;0,000161723259126592;0,000486860535292596;0,00013987290622038;0,0011719207781554;0,544047153841684;0,000346873673506665
"inclusão";0,314063429384254;-0,519942257143296;2,27006467049798;0,832569867669557;0,125975141225153;-0,208555957632409;0,910554017756485;0,33395517225648;0,0260844969630331;0,0568852050462001;0,827245243115999;0,0897850548747707;9,24747101151747e-05;0,000253453604371982;0,00483130773068612;0,000649874683746681;0,000937536622524317;1,46062237357029;0,00200015724193049
"imprensa";0,29894866886575;-0,528147666531026;-1,80106087215753;1,5457077145096;0,122031627732309;-0,215591257436724;-0,735197753876121;0,630961927730479;0,0258996280591157;0,064320939445469;0,570646492893197;0,339132939602221;6,28409515644701e-05;0,000196137319345249;0,0022809002216455;0,0016799805498848;0,000703152466893238;1,39528097778766;0,00136890355582521
"guarda";0,330210291304093;-0,665640256171973;0,191402865004257;-2,56464456059802;0,123352393067999;-0,248654632164673;0,0714998958545591;-0,9580411399936;0,0294269274855837;0,0951446203392503;0,00600165006050573;0,869426802114661;7,66709268602839e-05;0,000311550650863722;2,57600305157656e-05;0,00462491624671627;0,000703152466893238;1,44587236756773;0,00146997321220854
"garantia";0,323970856755573;0,827666546775436;0,246824565782601;-0,283569238535808;0,335703447797486;0,857640456187031;0,255763307120096;-0,29383868666187;0,144490636855737;0,750377821271515;0,050911356688599;0,0542201851841486;0,000110701282578514;0,0007225228189219;6,42565682015615e-05;8,48123306450252e-05;0,00105472870033986;0,640173812976389;0,000432251564207964
"fundamental";0,320853054715453;0,286252116549312;0,0307585720612753;-0,366815642392503;0,566850973243495;0,505721508566872;0,0543411578985173;-0,648053059914077;0,438773976678638;0,27788639659126;0,00244777184714895;0,280891854882949;0,000120645356522017;9,60275099366706e-05;1,10874224217586e-06;0,000157686294976942;0,0011719207781554;0,363829207534532;0,000155129136593467
"frente";0,318374639714853;-0,656108484552104;-0,0619709356745133;-0,850876797931801;0,283667542538929;-0,584583877718806;-0,0552152742045401;-0,758119837964742;0,126572204195359;0,427714611672214;0,00291103620971963;0,442802147922709;0,000118788715825105;0,000504486515295041;4,50064088641119e-06;0,000848460477274903;0,0011719207781554;0,672173068663037;0,000529493301577269
"enfermagem";0,330210291304093;-0,665640256171973;0,191402865004257;-2,56464456059802;0,123352393067999;-0,248654632164673;0,0714998958545591;-0,9580411399936;0,0294269274855837;0,0951446203392503;0,00600165006050573;0,869426802114661;7,66709268602839e-05;0,000311550650863722;2,57600305157656e-05;0,00462491624671627;0,000703152466893238;1,44587236756773;0,00146997321220854
"economia";0,314930405222247;-0,749748642232064;-0,77210836026894;-0,684169057457768;0,239746195037191;-0,570759066856655;-0,587780787314743;-0,520835478466829;0,0871843310300797;0,393171473708529;0,318108926415473;0,201535268845922;0,000104609216125751;0,000592887289201854;0,000628777906946528;0,000493705108712512;0,00105472870033986;0,801137729588829;0,000676947727169424
"discutir";0,322678554326004;0,593106547406744;-0,372503906362341;-0,533016580582021;0,344218576915123;0,632698668598625;-0,397369960985462;-0,568597467604691;0,171418967942262;0,460813800070069;0,138672525301891;0,229094706685779;0,000122022090029204;0,00041225287305373;0,000162614743062468;0,000332950515850638;0,0011719207781554;0,585399675854446;0,000401608789980652
"devido";0,323190927437008;1,01432989714386;0,253752278379894;0,00156517672196825;0,295313492372261;0,926836983694518;0,231864403249346;0,00143016949024443;0,108556540522397;0,850819617313522;0,0406225951269668;1,24703711596194e-06;9,79279274136586e-05;0,000964598748613504;6,03681882414035e-05;2,29675675236495e-09;0,000937536622524317;0,736788733924109;0,000508948916852213
"defensoria_pública";0,322921273400496;-0,860549130082584;-0,257632104324646;-1,79910744344145;0,158554318664419;-0,422529552050545;-0,126497342021234;-0,883361606669879;0,0449634756013091;0,254073441365062;0,0173730717565513;0,68359001127708;7,33234375820446e-05;0,000520715906681747;4,66712536121497e-05;0,00227595518086003;0,000703152466893238;1,14387490543288;0,000920039704169054
"cuidar";0,327138835231922;-0,705285262762492;0,621859515591464;-1,9638169604306;0,148580815518416;-0,320328399531289;0,282437864336601;-0,891931785790026;0,0407462593721461;0,150693502301694;0,0893754410981277;0,719184797228033;0,000100334998257962;0,000466356312546544;0,000362554090830095;0,00361568222578216;0,000937536622524317;1,21730678718207;0,0013892753443052
"construir";0,286476183882509;-1,83509349963564;-2,50280695096917;2,02857814234135;0,0770364282714991;-0,493475746710427;-0,673030845156819;0,54550578144989;0,00956552113983539;0,312312489890313;0,443196564814646;0,234925424155208;7,69423217455857e-05;0,00315721847172621;0,00587276937425953;0,00385808440603314;0,000937536622524317;2,20011822219842;0,00453816495173989
"compromisso";-0,4363264695178;-0,857829508870957;-0,819851526551738;1,03708100411666;-0,266830371535224;-0,524595646967915;-0,501370654123464;0,634214811552441;0,111287233564419;0,342267418128919;0,238507882314237;0,307937465992422;0,000178488960976789;0,000689906449117344;0,000630171358808593;0,00100835533491117;0,000937536622524317;0,982427927834518;0,000904877190567654
"comissão_de_constituição_e_justiça";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480346;0,0250706266087722;0,0430479025373363;0,000110648517928496;0,00458841583144759;0,000166711349465344;0,000354770188238405;0,00105472870033986;1,46942175572114;0,00227737052217032
"civil";0,325297339381534;1,47432527615593;-0,266686141303474;-0,118835678808148;0,211540136265326;0,958750447853017;-0,173425404519658;-0,0772785776116468;0,0561240296036469;0,917309336968454;0,0228980662911198;0,00366856713678115;0,000111609660269348;0,00229259523956527;7,50138851130939e-05;1,48947928067666e-05;0,00105472870033986;1,03137809119241;0,00112195791666767
"cadeia";0,310071059953182;-0,879687891505805;-1,07146500648821;-0,173810979353394;0,21665592055422;-0,61466423200981;-0,748664636284943;-0,121446928132944;0,0675370252883775;0,432531814807917;0,489537013740681;0,0103941461630295;0,000101405901791212;0,000816202634261966;0,00121086784731736;3,1863624621361e-05;0,00105472870033986;0,896194105237886;0,000847119989261481
"assumir";0,309470038871721;-0,820228653948542;-0,00685209255835126;0,383968898395408;0,323343959992665;-0,85700050975568;-0,00715928026548624;0,401182694692638;0,136169125614597;0,761119191090329;4,05226615098176e-05;0,102671160633565;0,000101013165901017;0,000709595148578945;4,95207490746414e-08;0,000155500882973731;0,00105472870033986;0,629928268690217;0,000418526498682232
"anderson";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480346;0,0250706266087722;0,0430479025373363;0,000122942797698329;0,00509823981271955;0,000185234832739271;0,000394189098042672;0,0011719207781554;1,46942175572114;0,00253041169130036
"acusar";0,301443165862398;-0,266758499910104;-1,6607116563952;1,44913362894325;0,134540943160049;-0,119060387622947;-0,741213395663082;0,646781308327847;0,031881037504592;0,0198654983213091;0,587381305395137;0,360872158778966;0,000106490076462142;8,33939965712985e-05;0,00323211438613253;0,00246101989280938;0,0011719207781554;1,26809278697724;0,00188451812537642
"vista";0,312824854398293;0,167379443051324;-0,968432220115111;0,364034749023603;0,286015064840187;0,153034650489396;-0,885435413251681;0,332836156980995;0,129723463904661;0,0295502827229944;0,754683031657386;0,0860432217149642;0,000103215106734305;2,95491505455929e-05;0,000989188876668668;0,000139774016930751;0,00105472870033986;0,652384742926026;0,000448898707983582
