%%MatrixMarket matrix coordinate integer general
337 10 1
346 10 1
363 10 1
404 10 1
406 10 1
422 10 1
433 10 1
449 10 1
490 10 1
493 10 1
518 10 1
552 10 1
557 10 1
569 10 1
570 10 1
571 10 1
597 10 1
620 10 1
621 10 1
622 10 1
642 10 1
737 10 1
748 10 1
750 10 1
751 10 1
752 10 1
2 11 1
9 11 1
60 11 1
62 11 1
69 11 1
93 11 1
110 11 1
118 11 1
122 11 1
124 11 1
147 11 1
153 11 1
167 11 1
190 11 1
194 11 1
196 11 1
219 11 1
220 11 1
225 11 1
228 11 1
230 11 1
231 11 1
302 11 1
308 11 1
334 11 1
412 11 1
422 11 1
442 11 1
457 11 1
465 11 1
478 11 1
480 11 1
481 11 1
482 11 1
485 11 1
491 11 1
514 11 1
515 11 1
518 11 1
527 11 1
536 11 1
539 11 1
540 11 1
541 11 1
544 11 1
545 11 1
564 11 1
565 11 1
567 11 1
615 11 1
616 11 1
620 11 1
658 11 1
696 11 1
712 11 1
716 11 1
718 11 1
838 11 1
850 11 1
8 12 1
24 12 1
70 12 1
75 12 1
86 12 1
96 12 1
127 12 1
214 12 1
237 12 1
261 12 1
285 12 1
304 12 1
310 12 1
313 12 1
340 12 1
356 12 1
358 12 1
370 12 1
388 12 1
425 12 1
432 12 1
435 12 1
436 12 1
437 12 1
466 12 1
467 12 1
471 12 1
479 12 1
490 12 1
491 12 1
492 12 1
493 12 1
494 12 1
495 12 1
515 12 1
518 12 1
519 12 1
520 12 1
522 12 1
524 12 1
526 12 1
527 12 1
544 12 1
586 12 1
588 12 1
589 12 1
590 12 1
594 12 1
609 12 1
611 12 1
691 12 1
719 12 1
720 12 1
10 13 1
13 13 1
29 13 1
32 13 1
35 13 1
54 13 1
72 13 1
74 13 1
110 13 1
123 13 1
128 13 1
145 13 1
148 13 1
207 13 1
277 13 1
294 13 1
298 13 1
378 13 1
384 13 1
409 13 1
411 13 1
412 13 1
421 13 1
422 13 1
463 13 1
477 13 1
512 13 1
577 13 1
580 13 1
636 13 1
655 13 1
656 13 1
713 13 1
724 13 1
725 13 1
727 13 1
733 13 1
763 13 1
770 13 1
771 13 1
795 13 1
796 13 1
797 13 1
798 13 1
799 13 1
801 13 1
803 13 1
805 13 1
807 13 1
808 13 1
811 13 1
818 13 1
845 13 1
856 13 1
10 14 1
11 14 1
12 14 1
13 14 1
14 14 1
23 14 1
100 14 1
101 14 1
276 14 1
277 14 1
289 14 1
295 14 1
334 14 1
383 14 1
393 14 1
395 14 1
396 14 1
409 14 1
410 14 1
421 14 1
424 14 1
430 14 1
476 14 1
577 14 1
652 14 1
655 14 1
657 14 1
710 14 1
715 14 1
763 14 1
764 14 1
765 14 1
771 14 1
772 14 1
774 14 1
796 14 1
798 14 1
803 14 1
804 14 1
805 14 1
806 14 1
807 14 1
818 14 1
832 14 1
837 14 1
838 14 1
843 14 1
846 14 1
861 14 1
24 15 1
80 15 1
84 15 1
85 15 1
155 15 1
162 15 1
191 15 1
247 15 1
256 15 1
266 15 1
282 15 1
294 15 1
295 15 1
296 15 1
297 15 1
302 15 1
306 15 1
324 15 1
346 15 1
365 15 1
378 15 1
383 15 1
393 15 1
404 15 1
409 15 1
437 15 1
456 15 1
464 15 1
473 15 1
485 15 1
493 15 1
499 15 1
507 15 1
523 15 1
557 15 1
577 15 1
580 15 1
607 15 1
609 15 1
614 15 1
665 15 1
670 15 1
685 15 1
699 15 1
700 15 1
702 15 1
748 15 1
812 15 1
816 15 1
830 15 1
841 15 1
842 15 1
29 16 1
30 16 1
32 16 1
36 16 1
41 16 1
59 16 1
84 16 1
118 16 1
153 16 1
157 16 1
170 16 1
269 16 1
281 16 1
297 16 1
304 16 1
310 16 1
344 16 1
405 16 1
412 16 1
432 16 1
449 16 1
460 16 1
494 16 1
503 16 1
530 16 1
535 16 1
551 16 1
552 16 1
554 16 1
555 16 1
556 16 1
557 16 1
566 16 1
595 16 1
602 16 1
611 16 1
612 16 1
620 16 1
622 16 1
623 16 1
629 16 1
654 16 1
686 16 1
700 16 1
710 16 1
712 16 1
715 16 1
730 16 1
739 16 1
741 16 1
745 16 1
748 16 1
802 16 1
807 16 1
13 17 1
32 17 1
33 17 1
63 17 1
78 17 1
79 17 1
83 17 1
89 17 1
92 17 1
93 17 1
94 17 1
96 17 1
170 17 1
172 17 1
294 17 1
305 17 1
344 17 1
350 17 1
364 17 1
388 17 1
433 17 1
501 17 1
546 17 1
586 17 1
587 17 1
589 17 1
595 17 1
597 17 1
602 17 1
604 17 1
605 17 1
606 17 1
607 17 1
611 17 1
677 17 1
679 17 1
680 17 1
748 17 1
749 17 1
750 17 1
751 17 1
752 17 1
809 17 1
9 18 1
22 18 1
70 18 1
105 18 1
112 18 1
119 18 1
155 18 1
194 18 1
196 18 1
210 18 1
214 18 1
216 18 1
218 18 1
224 18 1
235 18 1
245 18 1
256 18 1
282 18 1
335 18 1
336 18 1
356 18 1
363 18 1
364 18 1
365 18 1
367 18 1
368 18 1
370 18 1
434 18 1
436 18 1
463 18 1
465 18 1
471 18 1
472 18 1
488 18 1
491 18 1
494 18 1
499 18 1
517 18 1
527 18 1
570 18 1
586 18 1
588 18 1
589 18 1
80 19 1
84 19 1
100 19 1
101 19 1
119 19 1
121 19 1
219 19 1
231 19 1
232 19 1
238 19 1
277 19 1
283 19 1
293 19 1
294 19 1
296 19 1
304 19 1
377 19 1
381 19 1
383 19 1
414 19 1
430 19 1
432 19 1
478 19 1
482 19 1
485 19 1
502 19 1
508 19 1
653 19 1
657 19 1
660 19 1
702 19 1
716 19 1
730 19 1
731 19 1
818 19 1
830 19 1
832 19 1
834 19 1
841 19 1
843 19 1
846 19 1
855 19 1
857 19 1
861 19 1
864 19 1
866 19 1
39 20 1
46 20 1
48 20 1
49 20 1
50 20 1
51 20 1
52 20 1
54 20 1
56 20 1
57 20 1
72 20 1
144 20 1
182 20 1
188 20 1
199 20 1
212 20 1
216 20 1
219 20 1
223 20 1
242 20 1
247 20 1
266 20 1
269 20 1
272 20 1
291 20 1
292 20 1
391 20 1
395 20 1
398 20 1
399 20 1
407 20 1
412 20 1
417 20 1
420 20 1
422 20 1
476 20 1
479 20 1
542 20 1
683 20 1
693 20 1
711 20 1
762 20 1
770 20 1
12 21 1
22 21 1
29 21 1
37 21 1
48 21 1
64 21 1
80 21 1
84 21 1
91 21 1
96 21 1
109 21 1
138 21 1
143 21 1
144 21 1
147 21 1
153 21 1
159 21 1
170 21 1
201 21 1
211 21 1
216 21 1
236 21 1
237 21 1
241 21 1
250 21 1
256 21 1
279 21 1
289 21 1
306 21 1
325 21 1
364 21 1
392 21 1
460 21 1
473 21 1
490 21 1
495 21 1
513 21 1
525 21 1
544 21 1
567 21 1
595 21 1
597 21 1
611 21 1
668 21 1
670 21 1
681 21 1
728 21 1
733 21 1
770 21 1
793 21 1
849 21 1
18 22 1
42 22 1
46 22 1
50 22 1
90 22 1
110 22 1
119 22 1
135 22 1
154 22 1
165 22 1
167 22 1
188 22 1
211 22 1
227 22 1
245 22 1
247 22 1
296 22 1
308 22 1
309 22 1
338 22 1
403 22 1
404 22 1
405 22 1
441 22 1
465 22 1
515 22 1
517 22 1
522 22 1
541 22 1
547 22 1
569 22 1
570 22 1
572 22 1
575 22 1
583 22 1
604 22 1
613 22 1
621 22 1
622 22 1
631 22 1
634 22 1
635 22 1
642 22 1
663 22 1
681 22 1
684 22 1
729 22 1
752 22 1
756 22 1
841 22 1
6 23 1
27 23 1
39 23 1
46 23 1
67 23 1
77 23 1
88 23 1
98 23 1
99 23 1
103 23 1
107 23 1
112 23 1
115 23 1
129 23 1
130 23 1
140 23 1
151 23 1
152 23 1
162 23 1
191 23 1
199 23 1
200 23 1
212 23 1
220 23 1
223 23 1
224 23 1
233 23 1
264 23 1
273 23 1
287 23 1
315 23 1
352 23 1
360 23 1
372 23 1
374 23 1
386 23 1
391 23 1
394 23 1
418 23 1
419 23 1
427 23 1
431 23 1
443 23 1
601 23 1
747 23 1
765 23 1
848 23 1
27 24 1
39 24 1
41 24 1
44 24 1
69 24 1
78 24 1
84 24 1
89 24 1
99 24 1
117 24 1
130 24 1
136 24 1
147 24 1
153 24 1
170 24 1
190 24 1
200 24 1
228 24 1
236 24 1
239 24 1
269 24 1
274 24 1
317 24 1
319 24 1
344 24 1
361 24 1
373 24 1
385 24 1
400 24 1
407 24 1
427 24 1
447 24 1
459 24 1
460 24 1
468 24 1
469 24 1
475 24 1
511 24 1
530 24 1
537 24 1
539 24 1
551 24 1
568 24 1
569 24 1
576 24 1
578 24 1
608 24 1
640 24 1
641 24 1
676 24 1
710 24 1
715 24 1
724 24 1
754 24 1
8 25 1
24 25 1
35 25 1
54 25 1
56 25 1
65 25 1
84 25 1
85 25 1
86 25 1
93 25 1
95 25 1
96 25 1
102 25 1
131 25 1
135 25 1
136 25 1
149 25 1
176 25 1
197 25 1
255 25 1
261 25 1
313 25 1
328 25 1
358 25 1
368 25 1
370 25 1
425 25 1
442 25 1
466 25 1
468 25 1
496 25 1
499 25 1
500 25 1
519 25 1
544 25 1
556 25 1
566 25 1
579 25 1
591 25 1
618 25 1
620 25 1
622 25 1
628 25 1
656 25 1
658 25 1
660 25 1
676 25 1
818 25 1
822 25 1
865 25 1
866 25 1
872 25 1
5 26 1
27 26 1
39 26 1
130 26 1
132 26 1
135 26 1
136 26 1
179 26 1
200 26 1
231 26 1
242 26 1
328 26 1
335 26 1
353 26 1
385 26 1
400 26 1
427 26 1
428 26 1
454 26 1
468 26 1
469 26 1
521 26 1
528 26 1
559 26 1
576 26 1
592 26 1
596 26 1
601 26 1
662 26 1
667 26 1
675 26 1
685 26 1
705 26 1
710 26 1
735 26 1
743 26 1
754 26 1
758 26 1
784 26 1
787 26 1
788 26 1
815 26 1
816 26 1
865 26 1
866 26 1
14 27 1
22 27 1
31 27 1
50 27 1
51 27 1
61 27 1
80 27 1
128 27 1
132 27 1
148 27 1
181 27 1
186 27 1
187 27 1
224 27 1
234 27 1
236 27 1
239 27 1
252 27 1
271 27 1
281 27 1
289 27 1
310 27 1
332 27 1
347 27 1
361 27 1
437 27 1
456 27 1
477 27 1
491 27 1
494 27 1
594 27 1
663 27 1
664 27 1
702 27 1
711 27 1
727 27 1
749 27 1
750 27 1
751 27 1
752 27 1
837 27 1
845 27 1
848 27 1
9 28 1
32 28 1
107 28 1
111 28 1
224 28 1
236 28 1
245 28 1
256 28 1
269 28 1
276 28 1
289 28 1
293 28 1
316 28 1
346 28 1
348 28 1
404 28 1
409 28 1
412 28 1
430 28 1
462 28 1
479 28 1
500 28 1
501 28 1
508 28 1
544 28 1
552 28 1
574 28 1
584 28 1
595 28 1
614 28 1
628 28 1
657 28 1
685 28 1
690 28 1
696 28 1
707 28 1
827 28 1
830 28 1
841 28 1
849 28 1
850 28 1
11 29 1
14 29 1
20 29 1
42 29 1
44 29 1
45 29 1
63 29 1
85 29 1
106 29 1
111 29 1
112 29 1
117 29 1
134 29 1
141 29 1
236 29 1
251 29 1
302 29 1
335 29 1
369 29 1
387 29 1
410 29 1
482 29 1
515 29 1
540 29 1
557 29 1
567 29 1
573 29 1
587 29 1
603 29 1
604 29 1
626 29 1
664 29 1
690 29 1
692 29 1
698 29 1
718 29 1
733 29 1
783 29 1
800 29 1
837 29 1
875 29 1
12 30 1
13 30 1
15 30 1
33 30 1
63 30 1
78 30 1
89 30 1
122 30 1
125 30 1
145 30 1
170 30 1
220 30 1
229 30 1
271 30 1
294 30 1
321 30 1
344 30 1
350 30 1
382 30 1
388 30 1
439 30 1
457 30 1
501 30 1
509 30 1
594 30 1
595 30 1
602 30 1
607 30 1
654 30 1
655 30 1
657 30 1
659 30 1
660 30 1
697 30 1
700 30 1
861 30 1
44 31 1
45 31 1
95 31 1
131 31 1
134 31 1
141 31 1
144 31 1
290 31 1
293 31 1
297 31 1
298 31 1
393 31 1
412 31 1
421 31 1
423 31 1
424 31 1
464 31 1
484 31 1
577 31 1
580 31 1
633 31 1
653 31 1
718 31 1
730 31 1
768 31 1
769 31 1
770 31 1
772 31 1
774 31 1
791 31 1
798 31 1
813 31 1
837 31 1
839 31 1
841 31 1
845 31 1
848 31 1
850 31 1
852 31 1
857 31 1
10 32 1
32 32 1
36 32 1
37 32 1
109 32 1
110 32 1
179 32 1
214 32 1
224 32 1
227 32 1
229 32 1
230 32 1
255 32 1
266 32 1
293 32 1
295 32 1
297 32 1
362 32 1
363 32 1
367 32 1
373 32 1
393 32 1
411 32 1
414 32 1
420 32 1
438 32 1
449 32 1
457 32 1
462 32 1
464 32 1
477 32 1
479 32 1
482 32 1
508 32 1
552 32 1
556 32 1
696 32 1
701 32 1
755 32 1
799 32 1
808 32 1
2 33 1
18 33 1
20 33 1
21 33 1
78 33 1
81 33 1
83 33 1
85 33 1
167 33 1
170 33 1
172 33 1
219 33 1
225 33 1
227 33 1
239 33 1
256 33 1
320 33 1
322 33 1
335 33 1
354 33 1
356 33 1
404 33 1
405 33 1
441 33 1
491 33 1
502 33 1
543 33 1
544 33 1
547 33 1
562 33 1
612 33 1
621 33 1
623 33 1
627 33 1
643 33 1
678 33 1
875 33 1
74 34 1
100 34 1
101 34 1
120 34 1
125 34 1
126 34 1
128 34 1
276 34 1
290 34 1
293 34 1
295 34 1
297 34 1
393 34 1
396 34 1
409 34 1
415 34 1
476 34 1
480 34 1
482 34 1
577 34 1
652 34 1
655 34 1
660 34 1
710 34 1
763 34 1
764 34 1
770 34 1
787 34 1
790 34 1
798 34 1
813 34 1
815 34 1
817 34 1
818 34 1
837 34 1
5 35 1
42 35 1
62 35 1
83 35 1
106 35 1
107 35 1
139 35 1
238 35 1
241 35 1
245 35 1
275 35 1
284 35 1
295 35 1
316 35 1
367 35 1
373 35 1
377 35 1
443 35 1
448 35 1
450 35 1
465 35 1
484 35 1
485 35 1
488 35 1
515 35 1
575 35 1
577 35 1
579 35 1
595 35 1
602 35 1
633 35 1
658 35 1
685 35 1
716 35 1
738 35 1
807 35 1
839 35 1
855 35 1
10 36 1
12 36 1
14 36 1
35 36 1
106 36 1
110 36 1
138 36 1
232 36 1
252 36 1
277 36 1
334 36 1
339 36 1
346 36 1
384 36 1
480 36 1
481 36 1
577 36 1
655 36 1
656 36 1
711 36 1
713 36 1
718 36 1
784 36 1
787 36 1
797 36 1
803 36 1
805 36 1
806 36 1
807 36 1
808 36 1
837 36 1
839 36 1
841 36 1
857 36 1
66 37 1
164 37 1
185 37 1
401 37 1
405 37 1
444 37 1
448 37 1
450 37 1
451 37 1
458 37 1
467 37 1
474 37 1
497 37 1
506 37 1
527 37 1
533 37 1
538 37 1
545 37 1
558 37 1
598 37 1
599 37 1
602 37 1
605 37 1
607 37 1
617 37 1
630 37 1
639 37 1
646 37 1
662 37 1
674 37 1
679 37 1
681 37 1
693 37 1
695 37 1
720 37 1
734 37 1
740 37 1
48 38 1
51 38 1
102 38 1
106 38 1
108 38 1
112 38 1
120 38 1
126 38 1
144 38 1
147 38 1
153 38 1
251 38 1
254 38 1
275 38 1
396 38 1
430 38 1
495 38 1
577 38 1
587 38 1
715 38 1
781 38 1
806 38 1
809 38 1
818 38 1
819 38 1
821 38 1
834 38 1
836 38 1
871 38 1
4 39 1
5 39 1
24 39 1
65 39 1
75 39 1
76 39 1
86 39 1
97 39 1
113 39 1
114 39 1
127 39 1
149 39 1
150 39 1
160 39 1
161 39 1
176 39 1
177 39 1
262 39 1
286 39 1
314 39 1
340 39 1
359 39 1
371 39 1
426 39 1
467 39 1
496 39 1
515 39 1
519 39 1
520 39 1
591 39 1
709 39 1
720 39 1
747 39 1
780 39 1
782 39 1
783 39 1
785 39 1
821 39 1
870 39 1
51 40 1
63 40 1
105 40 1
138 40 1
153 40 1
166 40 1
236 40 1
252 40 1
253 40 1
275 40 1
291 40 1
345 40 1
369 40 1
376 40 1
378 40 1
389 40 1
392 40 1
403 40 1
429 40 1
430 40 1
456 40 1
461 40 1
481 40 1
586 40 1
590 40 1
603 40 1
604 40 1
611 40 1
665 40 1
696 40 1
737 40 1
765 40 1
19 41 1
22 41 1
33 41 1
96 41 1
251 41 1
255 41 1
289 41 1
321 41 1
412 41 1
430 41 1
436 41 1
500 41 1
504 41 1
513 41 1
515 41 1
527 41 1
569 41 1
577 41 1
580 41 1
587 41 1
594 41 1
677 41 1
679 41 1
733 41 1
737 41 1
755 41 1
764 41 1
779 41 1
781 41 1
793 41 1
794 41 1
796 41 1
797 41 1
837 41 1
841 41 1
851 41 1
875 41 1
72 42 1
132 42 1
134 42 1
137 42 1
139 42 1
183 42 1
184 42 1
293 42 1
296 42 1
338 42 1
339 42 1
341 42 1
435 42 1
441 42 1
493 42 1
494 42 1
515 42 1
516 42 1
518 42 1
525 42 1
548 42 1
574 42 1
603 42 1
634 42 1
635 42 1
636 42 1
668 42 1
672 42 1
677 42 1
679 42 1
687 42 1
42 43 1
43 43 1
44 43 1
70 43 1
71 43 1
191 43 1
196 43 1
197 43 1
215 43 1
236 43 1
237 43 1
306 43 1
311 43 1
355 43 1
356 43 1
368 43 1
369 43 1
370 43 1
433 43 1
435 43 1
515 43 1
524 43 1
526 43 1
609 43 1
611 43 1
11 44 1
31 44 1
36 44 1
44 44 1
45 44 1
49 44 1
51 44 1
71 44 1
93 44 1
112 44 1
256 44 1
267 44 1
269 44 1
270 44 1
321 44 1
334 44 1
335 44 1
337 44 1
338 44 1
356 44 1
368 44 1
414 44 1
488 44 1
490 44 1
540 44 1
555 44 1
610 44 1
611 44 1
12 45 1
14 45 1
15 45 1
101 45 1
120 45 1
121 45 1
123 45 1
125 45 1
126 45 1
128 45 1
141 45 1
231 45 1
276 45 1
277 45 1
289 45 1
290 45 1
347 45 1
378 45 1
396 45 1
655 45 1
765 45 1
770 45 1
795 45 1
796 45 1
122 46 1
123 46 1
124 46 1
125 46 1
126 46 1
128 46 1
275 46 1
276 46 1
277 46 1
295 46 1
298 46 1
397 46 1
429 46 1
502 46 1
654 46 1
656 46 1
657 46 1
659 46 1
660 46 1
697 46 1
699 46 1
700 46 1
774 46 1
791 46 1
793 46 1
796 46 1
804 46 1
838 46 1
5 47 1
24 47 1
65 47 1
75 47 1
76 47 1
97 47 1
113 47 1
114 47 1
150 47 1
161 47 1
177 47 1
261 47 1
262 47 1
285 47 1
286 47 1
313 47 1
314 47 1
340 47 1
358 47 1
359 47 1
371 47 1
425 47 1
426 47 1
466 47 1
496 47 1
500 47 1
504 47 1
505 47 1
507 47 1
522 47 1
544 47 1
720 47 1
100 48 1
102 48 1
197 48 1
210 48 1
229 48 1
231 48 1
235 48 1
239 48 1
275 48 1
283 48 1
333 48 1
334 48 1
355 48 1
396 48 1
410 48 1
480 48 1
488 48 1
518 48 1
577 48 1
699 48 1
737 48 1
802 48 1
806 48 1
809 48 1
3 49 1
12 49 1
45 49 1
107 49 1
111 49 1
132 49 1
148 49 1
236 49 1
280 49 1
284 49 1
297 49 1
303 49 1
357 49 1
373 49 1
377 49 1
495 49 1
503 49 1
570 49 1
589 49 1
604 49 1
605 49 1
606 49 1
627 49 1
673 49 1
679 49 1
680 49 1
684 49 1
697 49 1
701 49 1
707 49 1
757 49 1
759 49 1
65 50 1
75 50 1
76 50 1
86 50 1
97 50 1
113 50 1
114 50 1
127 50 1
150 50 1
160 50 1
161 50 1
177 50 1
261 50 1
262 50 1
285 50 1
286 50 1
313 50 1
314 50 1
340 50 1
359 50 1
370 50 1
371 50 1
426 50 1
496 50 1
500 50 1
515 50 1
519 50 1
522 50 1
544 50 1
591 50 1
691 50 1
719 50 1
875 50 1
209 51 1
249 51 1
250 51 1
251 51 1
252 51 1
253 51 1
254 51 1
255 51 1
256 51 1
257 51 1
280 51 1
281 51 1
284 51 1
320 51 1
539 51 1
540 51 1
541 51 1
542 51 1
543 51 1
544 51 1
663 51 1
664 51 1
79 52 1
84 52 1
85 52 1
126 52 1
131 52 1
