mídia;1;1;1;0;0
musk;1;3;1;0;0
monetário;0;0;3;0;0
micareta;0;0;3;0;0
memória;2;1;1;1;0
melles;1;0;0;2;0
medo;4;0;0;0;0
matar;4;0;0;0;0
ler;4;0;0;1;0
leleco;0;2;0;2;0
leitura;5;0;0;0;0
inúmero;0;1;3;1;0
internet;0;1;2;0;0
instituto;1;0;1;3;0
inscrito;0;1;0;0;4
infra-estrutura;0;3;1;1;0
informar;3;0;1;0;1
inafiançabilidade;5;0;0;0;0
importar;0;4;1;0;0
honrado;0;0;1;1;3
histórico;2;2;1;0;0
geração;0;3;2;0;0
fácil;3;1;0;0;0
fundo;0;0;1;3;0
extração;0;5;0;0;0
espécie;0;0;3;0;0
envolver;3;2;0;0;0
ensino;0;1;4;0;0
elon;1;3;1;0;0
elemento;2;0;2;0;0
eleito;1;2;0;0;0
efetivo;1;2;2;0;0
déficit;0;5;0;0;0
diverso;2;0;3;0;0
dito;3;0;1;0;0
distrito;0;1;3;0;0
digno;0;0;1;2;2
destacar;2;1;2;0;0
demanda;0;1;3;1;0
delito;4;0;0;0;0
cumprimentar;0;2;0;3;0
criança;1;1;0;3;0
conviver;2;0;1;1;0
convidar;0;0;1;4;0
contemplar;1;2;1;0;0
conselheiro;3;0;1;1;0
conscientização;0;0;0;5;0
congresso;1;0;3;1;0
concreto;3;0;2;0;0
concessão;1;1;3;0;0
censurar;1;1;1;0;0
ccj;5;0;0;0;0
catarinense;1;0;2;2;0
cassação;5;0;0;0;0
caminhar;1;2;1;1;0
bonito;1;0;0;2;0
bairro;0;4;1;0;0
baiano;0;0;4;0;0
autoria;0;0;2;3;0
autor;1;0;3;0;0
autismo;0;0;0;5;0
atuação;3;0;2;0;0
arroio;0;1;0;3;0
análise;2;0;3;0;0
anterior;1;4;0;0;0
ajudar;0;3;1;1;0
agrário;0;0;3;0;0
acolher;1;0;0;4;0
aceitar;0;0;4;1;0
absoluto;4;0;0;0;0
único;1;3;0;0;0
ética;4;0;0;0;0
época;1;2;1;0;0
vulnerável;0;1;2;0;0
vizinho;1;0;2;0;1
violência;2;0;2;0;0
vinda;0;0;1;3;0
viabahia;0;0;4;0;0
vender;1;1;2;0;0
venda;0;1;2;0;0
valorização;0;0;4;0;0
transtorno;0;1;1;2;0
traficante;4;0;0;0;0
torneio;0;0;4;0;0
território;1;1;1;0;0
terapeuta;0;0;4;0;0
solto;3;0;1;0;0
soberania;4;0;0;0;0
seriedade;4;0;0;0;0
sentimento;1;0;2;1;0
salvar;0;0;4;0;0
safra;0;0;4;0;0
rodoviário;0;0;4;0;0
reunir;0;2;1;0;0
responsável;2;2;0;0;0
repúdio;0;1;1;2;0
representação;1;0;0;3;0
relativo;3;1;0;0;0
relatar;2;0;1;1;0
regularização;0;3;0;0;0
referência;1;0;0;2;0
realidade;1;0;2;1;0
quórum;3;0;0;0;0
prático;2;0;2;0;0
profundo;3;0;0;0;0
produção;0;1;2;0;0
produtivo;0;2;2;0;0
prioridade;0;0;4;0;0
prever;1;1;2;0;0
preocupação;1;0;3;0;0
prejuízo;0;0;4;0;0
precedente;4;0;0;0;0
pobre;0;1;2;0;0
plantão;3;0;1;0;0
plantar;1;0;1;2;0
plano;0;0;4;0;0
perguntar;0;0;1;1;1
pergunta;3;0;1;0;0
paralisado;0;4;0;0;0
parabenizá;0;0;1;2;0
pagamento;0;0;3;0;0
paes;0;4;0;0;0
orçamento;0;0;3;0;0
organizar;0;3;0;0;1
oferecer;0;0;3;1;0
menor;0;2;2;0;0
maneira;3;0;0;1;0
local;1;2;1;0;0
listar;0;0;1;3;0
linha;0;4;0;0;0
liderança;1;0;0;1;1
lamentável;2;0;1;1;0
juventude;0;2;1;1;0
justificar;2;1;0;0;0
jeito;1;1;1;0;0
irã;1;0;1;1;0
instalação;0;2;2;0;0
impacto;0;3;1;0;0
identidade;0;0;0;3;0
greve;0;0;4;0;0
frase;0;1;1;1;0
foro;2;0;1;0;0
fisioterapeuta;0;0;4;0;0
filho;0;0;1;3;0
fiança;4;0;0;0;0
favela;2;1;1;0;0
familiar;1;0;3;0;0
exposição;0;0;4;0;0
exceção;1;1;1;1;0
estacionamento;0;0;0;3;0
essencial;1;1;1;1;0
esperança;0;0;4;0;0
espectro;0;0;0;4;0
escolher;0;1;1;0;1
escola;0;1;1;1;0
erro;2;1;0;0;0
equilíbrio;2;0;0;1;0
envolvimento;4;0;0;0;0
envolvido;2;0;1;0;0
entrar;0;0;4;0;0
engenharia;0;1;1;1;0
emenda;1;0;0;3;0
elétrico;0;3;1;0;0
econômico;1;2;1;0;0
dispor;0;1;1;1;0
determinado;3;0;1;0;0
descaso;0;3;1;0;0
denunciar;3;0;1;0;0
deliberativo;2;0;0;1;0
delação;2;2;0;0;0
defensor;0;0;1;2;0
criminalidade;0;0;4;0;0
crescer;1;1;2;0;0
corrêa;0;0;0;4;0
correto;1;0;3;0;0
corpo;1;0;1;1;0
consciência;3;1;0;0;0
conjunto;2;0;2;0;0
congressista;3;0;0;0;0
cometido;3;0;1;0;0
combater;1;1;1;1;0
ceará;0;0;0;0;3
causar;1;1;2;0;0
carreira;1;0;2;0;0
cara;2;1;0;1;0
capacidade;0;2;1;1;0
calar;4;0;0;0;0
baixo;0;3;0;0;0
avançar;1;1;2;0;0
assassinar;4;0;0;0;0
aproveitar;1;1;2;0;0
apreciação;4;0;0;0;0
aposentadoria;1;0;3;0;0
